,address,mapx,mapy,name
383,,,,인천광역시 계양구 서운산업단지 구립어린이집
384,인천광역시 계양구 효성동 293-7,286899,548239,인천광역시 계양구 구립 다인어린이집
385,경상북도 구미시 산동읍 인덕리 1119,439451,395468,경상북도 구미시 구미산동고등학교
386,인천광역시 서구 왕길동 635-4,281451,556449,인천광역시 서구 인천검단소방서
387,경상북도 경주시 감포읍 대본리 617,534632,350622,경상북도 경주시 문무대왕 해양역사관
388,,,,광주광역시 북구 중흥 복합공공도서관 건립공사
389,,,,서울특별시 영등포구 영등포구 대림 1동 마을도서관 신축공사
390,,,,전라남도 화순군 동복면 농촌중심지활성화사업(공동생활홈)
391,,,,경기도 광주시 퇴촌 청소년문화센터
392,,,,전라남도 고흥군 점암면 강산지구 공중화장실 신축공사
393,,,,전라남도 영광군 불갑산 야생화 생태체험 학습장
394,,,,경상남도 양산시 양산시 시나브로복지관
395,,,,경상남도 합천군 가야산국립공원 육각정공중화장실
396,,,,대구광역시 동구 안심뉴타운 근린공원 공중화장실
397,경상북도 경산시 압량읍 부적리 462-1,468930,360718,경상북도 경산시 경산경찰서 압량파출소
398,,,,경기도 남양주시 늘을중앙공원 주차장
399,,,,경기도 군포시 군포첨단산업단지조성 훼손지복구사업-관리동
400,,,,대구광역시 달서구 선사문화체험관·청소년문화의집 건립공사
401,인천광역시 강화군 내가면 오상리 666-4,257088,570821,인천광역시 강화군 오상2리 경로당
402,,,,"인천광역시 동구 송현 1,2동 복합청사"
403,경기도 안양시 만안구 안양동 782-24,304378,533563,경기도 안양시 삼덕공원 공영주차장
404,경상남도 거제시 아주동 989,463053,253145,경상남도 거제시 거제시 가정행복지원센터
405,,,,인천광역시 계양구 작전시장 고객지원센터
406,강원도 강릉시 포남동 1295-2,480663,574875,강원도 강릉시 포남1동 주민센터
407,,,,강원도 춘천시 춘천시 지역먹거리 직매장
408,,,,경기도 오산시 오산시 가장 1산단 공영주차장
409,,,,제주특별자치도 서귀포시 신양리 다목적회관
410,,,,경상남도 거창군 거창 당산리 당송 주변정비사업
411,경기도 파주시 동패동 1782,288623,568539,경기도 파주시 동패초등학교
412,서울특별시 양천구 신정동 1319-4,297102,546371,서울특별시 양천구 양천중앙도서관
413,,,,제주특별자치도 제주시 서귀중앙초 병설유치원 증축공사
414,,,,부산광역시 사상구 사상구 구립 목욕탕
415,전라남도 여수시 여천동 903-19,369429,242389,전라남도 여수시 화장동 공영주차장
416,,,,광주광역시 광산구 하남3지구 주차전용건축물 1
417,,,,경기도 고양시 일산동구보건소 청사 건립공사
418,강원도 동해시 부곡동 134-2,497968,548754,강원도 동해시 부곡동 행정복지센터
419,,,,경기도 파주시 광탄도서관 복합문화공간
420,,,,부산광역시 강서구 부전-마산 복선전철 민간투자시설사업 BM02 정거장
421,경기도 군포시 산본동 1151-10,304370,529101,경기도 군포시 군포시 가족센터
422,,,,전라남도 여수시 진남배드민턴 전용구장
423,강원도 동해시 구호동 241,501163,541712,강원도 동해시 동해소방서
424,경기도 파주시 목동동 1148,288813,569702,경기도 파주시 산내초등학교
425,인천광역시 중구 운남동 1511,270350,544592,인천광역시 중구 중구 제2청
426,,,,경기도 파주시 국립민속박물관 파주관
427,강원도 동해시 단봉동 2,499651,542663,강원도 동해시 동해시 U-care 센터
428,,,,부산광역시 기장군 대변 수산물 직매장
429,,,,부산광역시 동구 부산역광장 유라시아 플랫폼
430,서울특별시 마포구 성산동 65-4,304019,551746,서울특별시 마포구 구립 성미어린이집
431,경상남도 김해시 전하동 515-3,479489,291900,경상남도 김해시 칠산 서부동 행정복지센터
432,경기도 안산시 상록구 본오동 852,299819,521603,경기도 안산시 정곡경로당
433,부산광역시 부산진구 범천동 844-48,496806,283395,부산광역시 부산진구 부산진경찰서 범천1파출소
434,,,,전라북도 고창군 고창읍 공용주차타워
435,경상북도 구미시 신평동 188-3,432915,390931,경상북도 구미시 스마트커넥트센터
436,,,,경상북도 안동시 풍산읍 오미리 공중화장실
437,,,,경상북도 영덕군 영덕군 병곡면 고래불 스포츠센터
438,,,,"경상남도 김해시 부원동 2,3,4통 경로당"
439,,,,경상북도 울진군 울진군립 추모공원 봉안시설
440,,,,경상북도 울진군 울진군립 추모공원 화장시설
441,경상북도 울진군 기성면 구산리 290-1,531252,463133,경상북도 울진군 구산보건진료소
442,경상북도 의성군 다인면 달제리 1513,434805,430285,경상북도 의성군 경상북도교육청 의성안전체험관
443,,,,경기도 의정부시 경원선 망월사역
444,,,,충청남도 홍성군 옥암어린이공원 공중화장실
445,,,,전라남도 고흥군 고흥군 치매안심요양병원
446,,,,경기도 화성시 동탄2 실내배드민턴장 건립
447,,,,강원도 인제군 인제군 농업기술센터 청사 이전사업
448,경상남도 진주시 상봉동 1020-13,407021,288966,경상남도 진주시 상봉동 행정복지센터
449,,,,경상북도 경산시 내성 공영주차장 조성사업
450,,,,전라북도 장수군 계북면 기초생활거점사업
451,,,,전라북도 장수군 장계면 기초생활거점사업
452,,,,경상북도 구미시 구미시 강동 청소년 문화의 집
453,,,,전라남도 순천시 왕조1동 신월경로당
454,전라남도 신안군 장산면 마진도리 230-1,235804,226499,전라남도 신안군 목포경찰서 마진도치안센터
455,,,,부산광역시 부산진구 당감동 복합 국민체육센터
456,경기도 김포시 고촌읍 향산리 29-4,289786,558204,경기도 김포시 향산초중학교
457,경기도 구리시 갈매동 654,322560,558963,경기도 구리시 구리경찰서 갈매지구대
458,,,,충청북도 증평군 보강천체육공원 공중화장실
459,강원도 속초시 조양동 1464-7,453070,620976,강원도 속초시 속초해변 행정지원센터
460,,,,강원도 속초시 속초해변 화장실 및 샤워장
461,,,,경상남도 하동군 하동선거관리위원회 청사
462,경상남도 창원시 의창구 북면 무동리 124-1,452959,302374,경상남도 창원시 시립북면 무동어린이집
463,강원도 인제군 북면 원통리 473-7 2층 인제군사회적경제지원센터,418910,613742,강원도 인제군 인제군 사회적경제지원센터
464,,,,울산광역시 울주군 창업·일자리종합지원센터 건립공사
465,,,,울산광역시 북구 호계문화체육센터 건립공사
466,경기도 의정부시 용현동 524-3,319358,571598,경기도 의정부시 의정부시 중소기업지원센터
467,,,,전라북도 진안군 성수면 스포츠 공감센터
468,경기도 남양주시 화도읍 마석우리 551,338433,561899,경기도 남양주시 화도노인복지관
469,,,,세종특별자치시  행정중심복합도시 상수도 통합관제센터
470,경기도 포천시 선단동 437-1,326285,583791,경기도 포천시 포천시립선단도서관
471,충청남도 서산시 석림동  762-1,262833,464365,충청남도 서산시 서산시 육아종합지원센터
472,,,,전라남도 해남군 해남군 땅끝 가족 어울림센터 신축공사
473,,,,경상북도 울진군 후포 해양수산복합공간 조성사업 신축공사
474,,,,제주특별자치도 서귀포시 서귀포 사려니 숲 내 야외화장실
475,경기도 파주시 목동동 910,288381,570419,경기도 파주시 산들초등학교
476,,,,경상북도 경주시 금관총 고분정보센터 신축공사
477,,,,충청남도 논산시 강경산 문화공간
478,충청남도 보령시 오천면 소성리 496,267819,427223,충청남도 보령시 오천면 청사
479,경기도 화성시 석우동 59-1,318289,512135,경기도 화성시 동탄3지구대
480,,,,경상남도 양산시 (가칭)사송유치원
481,대구광역시 동구 각산동 1174,464891,364485,대구광역시 동구 대구혁신도시 복합혁신센터
482,강원도 동해시 단봉동 2,499651,542663,강원도 동해시 동해시 U-care 센터
483,,,,대구광역시 남구 앞산 고산골 공룡공원 공룡체험학습관
484,경상남도 합천군 합천읍 합천리 388-11,415258,329764,경상남도 합천군 합천군 청소년문화의집
485,,,,경상북도 영주시 영주시 농어촌 놀이터
486,,,,경상남도 진주시 하촌천 친수공간 공중화장실
487,,,,경상북도 상주시 화북면 중벌리 체육공원 공중화장실
488,부산광역시 서구 토성동4가 2-3,493527,278074,부산광역시 서구 부산서부경찰서 충무지구대
489,,,,경상남도 양산시 사송 1 초등학교 교사 신축 공사
490,대구광역시 동구 효목동  420-1,457581,364346,대구광역시 동구 효목2동 소목골경로당
491,,,,서울특별시 성북구 동북선 도시철도 민간투자사업 106정거장
492,,,,서울특별시 성북구 동북선 도시철도 민간투자사업 105정거장
493,,,,서울특별시 동대문구 동북선 도시철도 민간투자사업 104정거장
494,,,,서울특별시 동대문구 동북선 도시철도 민간투자사업 103정거장
495,강원도 평창군 대관령면 용산리 392-1,458831,562233,강원도 평창군 용산보건진료소
496,경상남도 통영시 도산면 법송리 산229-1,433557,255018,경상남도 통영시 통영시 수산식품산업 거점센터
497,,,,충청남도 태안군 태안UV랜드
498,,,,충청남도 홍성군 속동전망대 주차장 공중화장실
499,,,,충청북도 청주시 오송보건의료행정타운 제2직장어린이집(증축)
500,전라남도 여수시 미평동 591-17,373301,240555,전라남도 여수시 여수 미평 하나어린이집
501,,,,전라남도 화순군 화순군 광덕택지 공영주차장 주차환경개선사업
502,전라남도 해남군 해남읍 구교리 333-1,271040,220506,전라남도 해남군 대한노인회 해남군지회
503,전라남도 보성군 노동면 광곡리 254,314927,244949,전라남도 보성군 보성군 노동면사무소
504,충청남도 홍성군 홍북읍 신경리 541,281791,451487,충청남도 홍성군 정부충남지방합동청사
505,,,,강원도 화천군 사내 복합실내체육관 건립 신축공사
506,경상남도 김해시 진영읍 진영리 275-33,466806,300848,경상남도 김해시 김해진영우체국
507,,,,강원도 고성군 대진항 해상공원 화장실
508,,,,광주광역시 광산구 비아5일시장 주차타워
509,,,,전라북도 정읍시 정읍수성 행복주택
510,,,,강원도 양양군 KR 인재개발원
511,,,,대전광역시 서구 (가칭)대전어울림유치원 신축공사
512,,,,"경기도 의정부시 북부소방재난본부, 의정부소방서 합동청사"
513,,,,경기도 김포시 김포시 북부권 제2종합사회복지관 건립공사
514,경기도 시흥시 정왕동  2492,288027,530882,경기도 시흥시 배곧 새봄유치원
515,울산광역시 남구 두왕동 772-1,518412,323894,울산광역시 남구 3D프린팅 벤처집적 지식산업센터
516,,,,제주특별자치도 서귀포시 남당물공원 화장실
517,충청남도 청양군 정산면 역촌리 564-4,306576,424050,충청남도 청양군 정산기숙형중학교
518,,,,충청남도 서산시 구도항 도서민 편의시설 확충사업
519,,,,부산광역시 북구 만덕동심공원 지하공영주차장
520,,,,충청남도 공주시 의당면 요룡1리 경로당
521,,,,경상북도 문경시 하리2리 어린이공원 공중화장실
522,,,,경상북도 문경시 당포1리 휴식공원 공중화장실
523,,,,전라남도 순천시 순천시 반려동물 문화센터
524,,,,경상북도 경주시 경주시 여성행복드림센터
525,,,,경상북도 경주시 경주시 나정해수욕장 화장실
526,,,,충청남도 공주시 우금티전적 알림터
